field_x,value_x,field_y,value_y,n_x,n_y,n_both,decoupling_mass,norm_decoupling
section_name,Womens Casual,colour_group_name,Turquoise,540,39,1,577,0.9982698961937716
product_type_name,Sweater,section_name,Men H&M Sport,1081,79,2,1156,0.998272884283247
department_name,Shirt,colour_group_name,Blue,125,455,1,578,0.998272884283247
department_name,Swimwear,graphical_appearance_name,Application/3D,526,55,1,579,0.9982758620689656
product_type_name,Jacket,colour_group_name,Yellow,427,155,1,580,0.9982788296041308
section_name,Men Accessories,colour_group_name,Light Pink,80,502,1,580,0.9982788296041308
department_name,Knitwear,colour_group_name,Dark Purple,540,43,1,581,0.9982817869415808
department_name,Jersey/Knitwear Premium,colour_group_name,Light Pink,83,502,1,583,0.9982876712328768
product_type_name,Unknown,colour_group_name,Light Pink,83,502,1,583,0.9982876712328768
colour_group_name,Dark Red,graphical_appearance_name,Stripe,175,410,1,583,0.9982876712328768
section_name,"Womens Swimwear, beachwear",graphical_appearance_name,Glittering/Metallic,511,76,1,585,0.9982935153583617
department_name,Jersey fancy,product_type_name,Leggings/Tights,338,250,1,586,0.9982964224872232
section_name,Men Underwear,graphical_appearance_name,Dot,489,99,1,586,0.9982964224872232
department_name,Hair Accessories,colour_group_name,Greenish Khaki,209,381,1,588,0.99830220713073
section_name,Womens Casual,colour_group_name,Purple,540,50,1,588,0.99830220713073
section_name,Divided Basics,colour_group_name,Yellow,438,155,1,591,0.9983108108108109
product_type_name,Underwear Tights,colour_group_name,Light Pink,92,502,1,592,0.9983136593591906
product_type_name,Shirt,graphical_appearance_name,Embroidery,432,165,1,595,0.9983221476510067
section_name,Contemporary Street,colour_group_name,Blue,142,455,1,595,0.9983221476510067
department_name,Kids Girl Trouser,product_type_name,Trousers,3,1789,3,1786,0.9983230855226384
department_name,Dresses,graphical_appearance_name,Other structure,287,312,1,597,0.9983277591973244
department_name,Studio Collection,product_type_name,Trousers,9,1789,3,1792,0.9983286908077994
product_type_name,Trousers,colour_group_name,Other,1789,9,3,1792,0.9983286908077994
product_type_name,Hoodie,section_name,Mama,282,318,1,598,0.998330550918197
section_name,Contemporary Casual,colour_group_name,Blue,145,455,1,598,0.998330550918197
section_name,Divided Accessories,graphical_appearance_name,Stripe,191,410,1,599,0.9983333333333333
product_type_name,Dress,graphical_appearance_name,Placement print,1604,200,3,1798,0.9983342587451416
department_name,Asia Assortment,product_type_name,Trousers,16,1789,3,1799,0.9983351831298557
department_name,Baby Girl Woven,product_type_name,Trousers,16,1789,3,1799,0.9983351831298557
department_name,Swimwear,graphical_appearance_name,Glittering/Metallic,526,76,1,600,0.9983361064891847
section_name,"Womens Nightwear, Socks & Tigh",colour_group_name,Dark Orange,476,126,1,600,0.9983361064891847
department_name,Tops Fancy Jersey,product_type_name,Dress,209,1604,3,1807,0.9983425414364641
department_name,Baby Girl Jersey Fancy,product_type_name,Trousers,26,1789,3,1809,0.9983443708609272
department_name,Ladies Sport Woven,product_type_name,Trousers,27,1789,3,1810,0.9983452840595698
department_name,Kids Girl Jersey Fancy,product_type_name,Trousers,30,1789,3,1813,0.9983480176211453
department_name,Knitwear,colour_group_name,Light Turquoise,540,67,1,605,0.9983498349834984
department_name,Projects Woven Bottoms,product_type_name,Trousers,34,1789,3,1817,0.9983516483516484
department_name,Blouse & Dress,colour_group_name,Grey,184,424,1,606,0.9983525535420099
section_name,Men Underwear,colour_group_name,Light Purple,489,119,1,606,0.9983525535420099
section_name,"Womens Nightwear, Socks & Tigh",colour_group_name,Green,476,133,1,607,0.9983552631578947
section_name,Womens Casual,graphical_appearance_name,Jacquard,540,70,1,608,0.9983579638752053
colour_group_name,Gold,graphical_appearance_name,Other structure,298,312,1,608,0.9983579638752053
product_type_name,Vest top,graphical_appearance_name,Placement print,411,200,1,609,0.9983606557377049
section_name,Divided Basics,graphical_appearance_name,Lace,438,173,1,609,0.9983606557377049
department_name,Jacket Smart,graphical_appearance_name,Solid,17,7935,13,7926,0.9983625141705504
colour_group_name,Other Orange,graphical_appearance_name,Solid,21,7935,13,7930,0.9983633387888707
department_name,Socks Bin,graphical_appearance_name,Solid,33,7935,13,7942,0.9983658076681332
department_name,Jersey Fancy,product_type_name,Vest top,202,411,1,611,0.9983660130718954
product_type_name,Shorts,graphical_appearance_name,Other structure,301,312,1,611,0.9983660130718954
department_name,Trousers & Skirt,graphical_appearance_name,Solid,39,7935,13,7948,0.9983670393166688
department_name,Tops Woven,graphical_appearance_name,Denim,208,1020,2,1224,0.99836867862969
section_name,Contemporary Smart,colour_group_name,Light Blue,246,368,1,612,0.99836867862969
product_type_name,Trousers,colour_group_name,Greyish Beige,1789,55,3,1838,0.9983704508419338
department_name,Outwear,graphical_appearance_name,Stripe,205,410,1,613,0.998371335504886
product_type_name,Shorts,graphical_appearance_name,Check,301,314,1,613,0.998371335504886
department_name,Baby basics,product_type_name,Trousers,58,1789,3,1841,0.9983731019522777
department_name,Blouse,colour_group_name,Other Pink,591,26,1,615,0.9983766233766234
department_name,Trouser,graphical_appearance_name,Chambray,609,8,1,615,0.9983766233766234
product_type_name,Leggings/Tights,colour_group_name,Light Blue,250,368,1,616,0.9983792544570502
department_name,Hair Accessories,graphical_appearance_name,Stripe,209,410,1,617,0.9983818770226537
department_name,Jersey fancy,product_type_name,Hoodie,338,282,1,618,0.9983844911147012
department_name,Test Ladies,product_type_name,Blouse,1,619,1,618,0.9983844911147012
product_type_name,Blouse,section_name,Ladies Other,619,1,1,618,0.9983844911147012
department_name,Jersey Basic,colour_group_name,Yellowish Brown,365,256,1,619,0.9983870967741936
product_type_name,Trousers,graphical_appearance_name,Glittering/Metallic,1789,76,3,1859,0.9983888292158969
department_name,Special Collection,product_type_name,Blouse,3,619,1,620,0.998389694041868
department_name,Promotion/ Other /Offer,product_type_name,Blouse,4,619,1,621,0.9983922829581994
department_name,Woven Occasion,product_type_name,Blouse,4,619,1,621,0.9983922829581994
section_name,Womens Trend,graphical_appearance_name,Placement print,423,200,1,621,0.9983922829581994
department_name,Take Care External,product_type_name,Blouse,6,619,1,623,0.9983974358974359
product_type_name,Earring,colour_group_name,Grey,201,424,1,623,0.9983974358974359
product_type_name,Bra,colour_group_name,Dark Blue,446,805,2,1247,0.9983987189751802
product_type_name,Blouse,section_name,Collaborations,619,7,1,624,0.9984
department_name,AK Tops Jersey & Woven,product_type_name,Blouse,8,619,1,625,0.9984025559105432
department_name,Kids Boy Shorts,colour_group_name,Beige,1,626,1,625,0.9984025559105432
department_name,Shirt,colour_group_name,Light Pink,125,502,1,625,0.9984025559105432
product_type_name,Jacket,graphical_appearance_name,Placement print,427,200,1,625,0.9984025559105432
section_name,Womens Everyday Basics,colour_group_name,Yellowish Brown,371,256,1,625,0.9984025559105432
department_name,Projects,colour_group_name,Beige,2,626,1,626,0.9984051036682615
product_type_name,Jacket,colour_group_name,Light Orange,427,201,1,626,0.9984051036682615
section_name,Men Project,colour_group_name,Beige,2,626,1,626,0.9984051036682615
department_name,Kids Girl Outdoor,colour_group_name,Beige,3,626,1,627,0.9984076433121019
product_type_name,Underdress,colour_group_name,Beige,3,626,1,627,0.9984076433121019
department_name,Kids Girl Dresses,product_type_name,Blouse,12,619,1,629,0.9984126984126984
product_type_name,Dog wear,colour_group_name,Beige,5,626,1,629,0.9984126984126984
department_name,Kids Boy Trouser,colour_group_name,Beige,6,626,1,630,0.9984152139461173
product_type_name,Trousers,colour_group_name,Dark Pink,1789,108,3,1891,0.9984160506863781
department_name,Girls Small Acc/Bags,colour_group_name,Beige,7,626,1,631,0.9984177215189873
product_type_name,Flip flop,colour_group_name,Beige,7,626,1,631,0.9984177215189873
department_name,Asia Assortment,product_type_name,Blouse,16,619,1,633,0.998422712933754
department_name,Baby Girl Woven,product_type_name,Blouse,16,619,1,633,0.998422712933754
department_name,Young Boy Trouser,colour_group_name,Beige,9,626,1,633,0.998422712933754
department_name,Tops Knitwear DS,colour_group_name,Beige,10,626,1,634,0.9984251968503937
product_type_name,Other shoe,colour_group_name,Beige,10,626,1,634,0.9984251968503937
product_type_name,Sarong,colour_group_name,Beige,10,626,1,634,0.9984251968503937
product_type_name,Blouse,graphical_appearance_name,Sequin,619,17,1,634,0.9984251968503937
colour_group_name,Beige,graphical_appearance_name,Transparent,626,11,1,635,0.9984276729559748
department_name,Kids Girl Dresses,colour_group_name,Beige,12,626,1,636,0.9984301412872841
department_name,Blouse,graphical_appearance_name,Contrast,591,47,1,636,0.9984301412872841
section_name,Divided Basics,graphical_appearance_name,Placement print,438,200,1,636,0.9984301412872841
department_name,Young Girl Outdoor,colour_group_name,Black,6,3826,6,3820,0.9984317825405122
department_name,Divided Shoes,colour_group_name,Black,7,3826,6,3821,0.9984321923177424
department_name,Young Girl Trouser,colour_group_name,Black,8,3826,6,3822,0.9984326018808778
department_name,Jacket Street,colour_group_name,Beige,13,626,1,637,0.9984326018808778
department_name,Kids Girl Jersey Basic,colour_group_name,Beige,13,626,1,637,0.9984326018808778
department_name,Knitwear,graphical_appearance_name,Dot,540,99,1,637,0.9984326018808778
product_type_name,Pyjama jumpsuit/playsuit,colour_group_name,Beige,13,626,1,637,0.9984326018808778
product_type_name,Other shoe,colour_group_name,Black,10,3826,6,3824,0.9984334203655353
section_name,Divided Complements Other,colour_group_name,Black,12,3826,6,3826,0.9984342379958246
department_name,Jersey License,colour_group_name,Beige,14,626,1,638,0.9984350547730829
section_name,"Kids Accessories, Swimwear & D",colour_group_name,Beige,14,626,1,638,0.9984350547730829
department_name,Small Accessories Extended,colour_group_name,Black,17,3826,6,3831,0.9984362783424551
section_name,Men Shoes,colour_group_name,Black,17,3826,6,3831,0.9984362783424551
colour_group_name,Black,graphical_appearance_name,Sequin,3826,17,6,3831,0.9984362783424551
product_type_name,Dungarees,colour_group_name,Black,19,3826,6,3833,0.9984370929929669
section_name,"Womens Nightwear, Socks & Tigh",graphical_appearance_name,Embroidery,476,165,1,639,0.9984375
department_name,Kids Boy Jersey Basic,colour_group_name,Black,23,3826,6,3837,0.9984387197501952
department_name,Baby Girl Knitwear,colour_group_name,Beige,16,626,1,640,0.9984399375975039
department_name,Baby Girl Woven,colour_group_name,Beige,16,626,1,640,0.9984399375975039
department_name,Baby Nightwear,colour_group_name,Beige,16,626,1,640,0.9984399375975039
product_type_name,Cap/peaked,colour_group_name,Beige,16,626,1,640,0.9984399375975039
department_name,Projects Woven Tops,colour_group_name,Black,27,3826,6,3841,0.9984403431245126
product_type_name,Outdoor Waistcoat,colour_group_name,Beige,17,626,1,641,0.9984423676012462
colour_group_name,Beige,graphical_appearance_name,Sequin,626,17,1,641,0.9984423676012462
product_type_name,Pyjama bottom,colour_group_name,Black,35,3826,6,3849,0.998443579766537
department_name,Projects Jersey & Knitwear,colour_group_name,Black,42,3826,6,3856,0.9984464008285863
product_type_name,Hair clip,colour_group_name,Black,42,3826,6,3856,0.9984464008285863
product_type_name,Blouse,colour_group_name,Other Pink,619,26,1,643,0.9984472049689441
department_name,Sneakers,colour_group_name,Black,49,3826,6,3863,0.9984492116826054
section_name,Kids Outerwear,colour_group_name,Beige,20,626,1,644,0.9984496124031008
product_type_name,Jacket,section_name,Womens Tailoring,427,866,2,1289,0.9984508133230054
product_type_name,Wedge,colour_group_name,Beige,21,626,1,645,0.9984520123839009
section_name,Ladies Denim,colour_group_name,Dark Green,394,253,1,645,0.9984520123839009
colour_group_name,Beige,graphical_appearance_name,Other pattern,626,21,1,645,0.9984520123839009
department_name,Jacket Casual,colour_group_name,Beige,22,626,1,646,0.9984544049459042
department_name,Trouser,colour_group_name,Turquoise,609,39,1,646,0.9984544049459042
department_name,Kids Girl Jersey Fancy,product_type_name,Blouse,30,619,1,647,0.9984567901234568
department_name,Baby Boy Woven,colour_group_name,Beige,23,626,1,647,0.9984567901234568
colour_group_name,Beige,graphical_appearance_name,Mesh,626,24,1,648,0.9984591679506933
department_name,Expressive Lingerie,colour_group_name,Dark Grey,250,401,1,649,0.9984615384615385
product_type_name,Swimwear bottom,section_name,Womens Trend,228,423,1,649,0.9984615384615385
product_type_name,Trousers,graphical_appearance_name,Embroidery,1789,165,3,1948,0.9984623270117888
department_name,Basic 1,colour_group_name,Dark Green,399,253,1,650,0.9984639016897081
department_name,Ladies Sport Woven,colour_group_name,Beige,27,626,1,651,0.9984662576687117
department_name,Projects Woven Tops,colour_group_name,Beige,27,626,1,651,0.9984662576687117
department_name,Baby Girl Outdoor,colour_group_name,Light Beige,1,653,1,652,0.998468606431853
product_type_name,Straw hat,colour_group_name,Light Beige,1,653,1,652,0.998468606431853
product_type_name,Waterbottle,colour_group_name,Light Beige,1,653,1,652,0.998468606431853
colour_group_name,Blue,graphical_appearance_name,Placement print,455,200,1,653,0.9984709480122325
product_type_name,Underdress,colour_group_name,Light Beige,3,653,1,654,0.9984732824427481
product_type_name,Skirt,graphical_appearance_name,Placement print,456,200,1,654,0.9984732824427481
department_name,Special Collection,colour_group_name,White,3,1311,2,1310,0.9984756097560976
department_name,AK Tops Knitwear,colour_group_name,Light Beige,4,653,1,655,0.9984756097560976
department_name,Jersey Fancy,colour_group_name,Blue,202,455,1,655,0.9984756097560976
product_type_name,Bikini top,section_name,Womens Trend,234,423,1,655,0.9984756097560976
product_type_name,Kids Underwear top,colour_group_name,White,4,1311,2,1311,0.9984767707539984
department_name,Kids Boy Shirt,colour_group_name,White,5,1311,2,1312,0.9984779299847792
product_type_name,Skirt,colour_group_name,Light Grey,456,202,1,656,0.9984779299847792
department_name,EQ Divided Basics,colour_group_name,White,7,1311,2,1314,0.9984802431610942
department_name,Divided Shoes,colour_group_name,Light Beige,7,653,1,658,0.9984825493171472
department_name,Tops Knitwear DS,colour_group_name,White,10,1311,2,1317,0.9984836997725549
product_type_name,Sarong,colour_group_name,White,10,1311,2,1317,0.9984836997725549
department_name,Shoes,colour_group_name,White,11,1311,2,1318,0.9984848484848485
department_name,AK Tops Jersey & Woven,colour_group_name,Light Beige,8,653,1,659,0.9984848484848485
department_name,Blouse,colour_group_name,Light Green,591,70,1,659,0.9984848484848485
